HDR|path|body|mass_kg|vol_cm3|area_cm2|cx_cm|cy_cm|cz_cm|Ixx|Iyy|Izz|Ixy|Iyz|Ixz|material|density|visible|lightbulb|solid
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body11|1.71111e-08|9.8e-06|0.010612|-53.288|-1.26|3.4156|2.26835e-07|4.87876e-05|4.86152e-05|-1.14888e-06|7.36408e-08|3.11439e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body12|1.71111e-08|9.8e-06|0.010612|-53.663|-0.44|3.4156|2.02982e-07|4.94739e-05|4.92776e-05|-4.04019e-07|2.57158e-08|3.13631e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body13|1.71111e-08|9.8e-06|0.010612|-53.613|-0.44|3.4156|2.02982e-07|4.93821e-05|4.91858e-05|-4.03643e-07|2.57158e-08|3.13339e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body14|1.71111e-08|9.8e-06|0.010612|-53.563|-0.44|3.4156|2.02982e-07|4.92904e-05|4.90941e-05|-4.03266e-07|2.57158e-08|3.13046e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body15|1.71111e-08|9.8e-06|0.010612|-53.463|-0.44|3.4156|2.02982e-07|4.91073e-05|4.8911e-05|-4.02513e-07|2.57158e-08|3.12462e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body16|1.71111e-08|9.8e-06|0.010612|-53.513|-0.44|3.4156|2.02982e-07|4.91988e-05|4.90025e-05|-4.0289e-07|2.57158e-08|3.12754e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body17|1.71111e-08|9.8e-06|0.010612|-53.413|-0.44|3.4156|2.02982e-07|4.90158e-05|4.88196e-05|-4.02137e-07|2.57158e-08|3.1217e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body18|1.71111e-08|9.8e-06|0.010612|-53.363|-0.44|3.4156|2.02982e-07|4.89245e-05|4.87282e-05|-4.0176e-07|2.57158e-08|3.11877e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body19|1.71111e-08|9.8e-06|0.010612|-53.313|-0.44|3.4156|2.02982e-07|4.88332e-05|4.86369e-05|-4.01384e-07|2.57158e-08|3.11585e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body20|1.71111e-08|9.8e-06|0.010612|-53.263|-0.44|3.4156|2.02982e-07|4.8742e-05|4.85458e-05|-4.01007e-07|2.57158e-08|3.11293e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body21|1.71111e-08|9.8e-06|0.010612|-47.213|-0.44|3.4156|2.02982e-07|3.83406e-05|3.81444e-05|-3.55458e-07|2.57158e-08|2.75934e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body22|1.71111e-08|9.8e-06|0.010612|-47.263|-0.44|3.4156|2.02982e-07|3.84215e-05|3.82252e-05|-3.55834e-07|2.57158e-08|2.76226e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body23|1.71111e-08|9.8e-06|0.010612|-47.238|-1.26|3.4156|2.26835e-07|3.8381e-05|3.82086e-05|-1.01844e-06|7.36408e-08|2.7608e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body24|1.71111e-08|9.8e-06|0.010612|-47.288|-1.26|3.4156|2.26835e-07|3.84619e-05|3.82895e-05|-1.01952e-06|7.36408e-08|2.76372e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body25|1.71111e-08|9.8e-06|0.010612|-47.338|-1.26|3.4156|2.26835e-07|3.85429e-05|3.83705e-05|-1.0206e-06|7.36408e-08|2.76664e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body26|1.71111e-08|9.8e-06|0.010612|-47.388|-1.26|3.4156|2.26835e-07|3.86239e-05|3.84515e-05|-1.02167e-06|7.36408e-08|2.76956e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body27|1.71111e-08|9.8e-06|0.010612|-47.313|-0.44|3.4156|2.02982e-07|3.85024e-05|3.83061e-05|-3.56211e-07|2.57158e-08|2.76518e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body28|1.71111e-08|9.8e-06|0.010612|-47.413|-0.44|3.4156|2.02982e-07|3.86645e-05|3.84682e-05|-3.56963e-07|2.57158e-08|2.77103e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body29|1.71111e-08|9.8e-06|0.010612|-47.363|-0.44|3.4156|2.02982e-07|3.85834e-05|3.83871e-05|-3.56587e-07|2.57158e-08|2.7681e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body30|1.71111e-08|9.8e-06|0.010612|-47.438|-1.26|3.4156|2.26835e-07|3.8705e-05|3.85326e-05|-1.02275e-06|7.36408e-08|2.77249e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body31|1.71111e-08|9.8e-06|0.010612|-47.488|-1.26|3.4156|2.26835e-07|3.87863e-05|3.86138e-05|-1.02383e-06|7.36408e-08|2.77541e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body32|1.71111e-08|9.8e-06|0.010612|-47.538|-1.26|3.4156|2.26835e-07|3.88676e-05|3.86951e-05|-1.02491e-06|7.36408e-08|2.77833e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body33|1.71111e-08|9.8e-06|0.010612|-47.588|-1.26|3.4156|2.26835e-07|3.89489e-05|3.87765e-05|-1.02599e-06|7.36408e-08|2.78125e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body34|1.71111e-08|9.8e-06|0.010612|-47.638|-1.26|3.4156|2.26835e-07|3.90304e-05|3.8858e-05|-1.02706e-06|7.36408e-08|2.78418e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body35|1.71111e-08|9.8e-06|0.010612|-47.688|-1.26|3.4156|2.26835e-07|3.9112e-05|3.89395e-05|-1.02814e-06|7.36408e-08|2.7871e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body36|1.71111e-08|9.8e-06|0.010612|-47.738|-1.26|3.4156|2.26835e-07|3.91936e-05|3.90212e-05|-1.02922e-06|7.36408e-08|2.79002e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body37|1.71111e-08|9.8e-06|0.010612|-47.788|-1.26|3.4156|2.26835e-07|3.92753e-05|3.91029e-05|-1.0303e-06|7.36408e-08|2.79294e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body38|1.71111e-08|9.8e-06|0.010612|-47.838|-1.26|3.4156|2.26835e-07|3.93571e-05|3.91847e-05|-1.03138e-06|7.36408e-08|2.79587e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body39|1.71111e-08|9.8e-06|0.010612|-47.888|-1.26|3.4156|2.26835e-07|3.9439e-05|3.92666e-05|-1.03245e-06|7.36408e-08|2.79879e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body40|1.71111e-08|9.8e-06|0.010612|-47.938|-1.26|3.4156|2.26835e-07|3.9521e-05|3.93486e-05|-1.03353e-06|7.36408e-08|2.80171e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body41|1.71111e-08|9.8e-06|0.010612|-47.988|-1.26|3.4156|2.26835e-07|3.96031e-05|3.94307e-05|-1.03461e-06|7.36408e-08|2.80463e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body42|1.71111e-08|9.8e-06|0.010612|-48.038|-1.26|3.4156|2.26835e-07|3.96853e-05|3.95128e-05|-1.03569e-06|7.36408e-08|2.80755e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body43|1.71111e-08|9.8e-06|0.010612|-48.088|-1.26|3.4156|2.26835e-07|3.97675e-05|3.95951e-05|-1.03677e-06|7.36408e-08|2.81048e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body44|1.71111e-08|9.8e-06|0.010612|-48.138|-1.26|3.4156|2.26835e-07|3.98498e-05|3.96774e-05|-1.03784e-06|7.36408e-08|2.8134e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body45|1.71111e-08|9.8e-06|0.010612|-48.188|-1.26|3.4156|2.26835e-07|3.99322e-05|3.97598e-05|-1.03892e-06|7.36408e-08|2.81632e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body46|1.71111e-08|9.8e-06|0.010612|-48.238|-1.26|3.4156|2.26835e-07|4.00147e-05|3.98423e-05|-1.04e-06|7.36408e-08|2.81924e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body47|1.71111e-08|9.8e-06|0.010612|-48.288|-1.26|3.4156|2.26835e-07|4.00973e-05|3.99249e-05|-1.04108e-06|7.36408e-08|2.82217e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body48|1.71111e-08|9.8e-06|0.010612|-48.338|-1.26|3.4156|2.26835e-07|4.018e-05|4.00076e-05|-1.04216e-06|7.36408e-08|2.82509e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body49|1.71111e-08|9.8e-06|0.010612|-48.388|-1.26|3.4156|2.26835e-07|4.02627e-05|4.00903e-05|-1.04323e-06|7.36408e-08|2.82801e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body50|1.71111e-08|9.8e-06|0.010612|-48.438|-1.26|3.4156|2.26835e-07|4.03456e-05|4.01732e-05|-1.04431e-06|7.36408e-08|2.83093e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body51|1.71111e-08|9.8e-06|0.010612|-48.488|-1.26|3.4156|2.26835e-07|4.04285e-05|4.02561e-05|-1.04539e-06|7.36408e-08|2.83385e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body52|1.71111e-08|9.8e-06|0.010612|-48.538|-1.26|3.4156|2.26835e-07|4.05115e-05|4.03391e-05|-1.04647e-06|7.36408e-08|2.83678e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body53|1.71111e-08|9.8e-06|0.010612|-48.588|-1.26|3.4156|2.26835e-07|4.05946e-05|4.04222e-05|-1.04755e-06|7.36408e-08|2.8397e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body54|1.71111e-08|9.8e-06|0.010612|-48.638|-1.26|3.4156|2.26835e-07|4.06778e-05|4.05054e-05|-1.04862e-06|7.36408e-08|2.84262e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body55|1.71111e-08|9.8e-06|0.010612|-48.688|-1.26|3.4156|2.26835e-07|4.0761e-05|4.05886e-05|-1.0497e-06|7.36408e-08|2.84554e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body56|1.71111e-08|9.8e-06|0.010612|-48.738|-1.26|3.4156|2.26835e-07|4.08444e-05|4.0672e-05|-1.05078e-06|7.36408e-08|2.84847e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body57|1.71111e-08|9.8e-06|0.010612|-48.788|-1.26|3.4156|2.26835e-07|4.09278e-05|4.07554e-05|-1.05186e-06|7.36408e-08|2.85139e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body58|1.71111e-08|9.8e-06|0.010612|-48.838|-1.26|3.4156|2.26835e-07|4.10114e-05|4.08389e-05|-1.05294e-06|7.36408e-08|2.85431e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body59|1.71111e-08|9.8e-06|0.010612|-48.888|-1.26|3.4156|2.26835e-07|4.1095e-05|4.09226e-05|-1.05401e-06|7.36408e-08|2.85723e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body60|1.71111e-08|9.8e-06|0.010612|-48.938|-1.26|3.4156|2.26835e-07|4.11787e-05|4.10062e-05|-1.05509e-06|7.36408e-08|2.86015e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body61|1.71111e-08|9.8e-06|0.010612|-48.988|-1.26|3.4156|2.26835e-07|4.12624e-05|4.109e-05|-1.05617e-06|7.36408e-08|2.86308e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body62|1.71111e-08|9.8e-06|0.010612|-49.038|-1.26|3.4156|2.26835e-07|4.13463e-05|4.11739e-05|-1.05725e-06|7.36408e-08|2.866e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body63|1.71111e-08|9.8e-06|0.010612|-49.088|-1.26|3.4156|2.26835e-07|4.14303e-05|4.12578e-05|-1.05833e-06|7.36408e-08|2.86892e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body64|1.71111e-08|9.8e-06|0.010612|-49.138|-1.26|3.4156|2.26835e-07|4.15143e-05|4.13419e-05|-1.0594e-06|7.36408e-08|2.87184e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body65|1.71111e-08|9.8e-06|0.010612|-49.188|-1.26|3.4156|2.26835e-07|4.15984e-05|4.1426e-05|-1.06048e-06|7.36408e-08|2.87477e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body66|1.71111e-08|9.8e-06|0.010612|-49.238|-1.26|3.4156|2.26835e-07|4.16826e-05|4.15102e-05|-1.06156e-06|7.36408e-08|2.87769e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body67|1.71111e-08|9.8e-06|0.010612|-49.288|-1.26|3.4156|2.26835e-07|4.17669e-05|4.15945e-05|-1.06264e-06|7.36408e-08|2.88061e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body68|1.71111e-08|9.8e-06|0.010612|-49.338|-1.26|3.4156|2.26835e-07|4.18513e-05|4.16789e-05|-1.06372e-06|7.36408e-08|2.88353e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body69|1.71111e-08|9.8e-06|0.010612|-49.388|-1.26|3.4156|2.26835e-07|4.19358e-05|4.17634e-05|-1.06479e-06|7.36408e-08|2.88646e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body70|1.71111e-08|9.8e-06|0.010612|-49.438|-1.26|3.4156|2.26835e-07|4.20203e-05|4.18479e-05|-1.06587e-06|7.36408e-08|2.88938e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body71|1.71111e-08|9.8e-06|0.010612|-49.488|-1.26|3.4156|2.26835e-07|4.2105e-05|4.19325e-05|-1.06695e-06|7.36408e-08|2.8923e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body72|1.71111e-08|9.8e-06|0.010612|-49.538|-1.26|3.4156|2.26835e-07|4.21897e-05|4.20173e-05|-1.06803e-06|7.36408e-08|2.89522e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body73|1.71111e-08|9.8e-06|0.010612|-49.588|-1.26|3.4156|2.26835e-07|4.22745e-05|4.21021e-05|-1.06911e-06|7.36408e-08|2.89814e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body74|1.71111e-08|9.8e-06|0.010612|-49.638|-1.26|3.4156|2.26835e-07|4.23594e-05|4.2187e-05|-1.07018e-06|7.36408e-08|2.90107e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body75|1.71111e-08|9.8e-06|0.010612|-49.688|-1.26|3.4156|2.26835e-07|4.24444e-05|4.22719e-05|-1.07126e-06|7.36408e-08|2.90399e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body76|1.71111e-08|9.8e-06|0.010612|-49.738|-1.26|3.4156|2.26835e-07|4.25294e-05|4.2357e-05|-1.07234e-06|7.36408e-08|2.90691e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body77|1.71111e-08|9.8e-06|0.010612|-49.788|-1.26|3.4156|2.26835e-07|4.26146e-05|4.24421e-05|-1.07342e-06|7.36408e-08|2.90983e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body78|1.71111e-08|9.8e-06|0.010612|-49.838|-1.26|3.4156|2.26835e-07|4.26998e-05|4.25274e-05|-1.0745e-06|7.36408e-08|2.91276e-06|Avionics|1746.03|1|1|1
/Avionics Shell v87:1/DistributionBoard_mach_works v3:1/NVidia_Jetson_Orin_Nano_DevBoard v4 v1:1/Full Body:1/600-13768-0000-A04_ASM:1/080-1656-000_3:1|Body79|1.71111e-08|9.8e-06|0.010612|-49.888|-1.26|3.4156|2.26835e-07|4.27851e-05|4.26127e-05|-1.07557e-06|7.36408e-08|2.91568e-06|Avionics|1746.03|1|1|1
