timestap,can_msg.data,can_msg.dlc,can_msg.id,error_mask,error_messages,header.frame_id,header.stamp.nanosec,header.stamp.sec,reset_required
1740861671543268360,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,542493073,1740861671,False
1740861672545815096,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,545097667,1740861672,False
1740861673547067674,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,546379910,1740861673,False
1740861674558154676,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,557150422,1740861674,False
1740861675563858183,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,562098739,1740861675,False
1740861676560893714,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,559526602,1740861676,False
1740861677570306721,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,569611820,1740861677,False
1740861678572596565,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,571991651,1740861678,False
1740861679567102461,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,566710353,1740861679,False
1740861680575590197,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,573808545,1740861680,False
1740861681582749759,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,582058090,1740861681,False
1740861682584854955,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,584334588,1740861682,False
1740861683582690545,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,581970204,1740861683,False
1740861684593309702,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,592258887,1740861684,False
1740861685591929234,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,591407011,1740861685,False
1740861686594473545,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,593762356,1740861686,False
1740861687601135184,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,600221141,1740861687,False
1740861688603547921,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,602937056,1740861688,False
1740861689606523707,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,605928906,1740861689,False
1740861690608364635,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,607610277,1740861690,False
1740861691610945384,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,610067151,1740861691,False
1740861692613136866,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,612450926,1740861692,False
1740861693623036308,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,622291038,1740861693,False
1740861694625227132,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,624591433,1740861694,False
1740861695625924848,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,625211355,1740861695,False
1740861696627726684,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,626832578,1740861696,False
1740861697632512375,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,631609277,1740861697,False
1740861698634751327,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,633987657,1740861698,False
1740861699636499825,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,635472627,1740861699,False
1740861700646190753,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,645608848,1740861700,False
1740861701646956997,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,646584858,1740861701,False
1740861702650820027,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,649810014,1740861702,False
1740861703652814675,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,651318407,1740861703,False
1740861704650854574,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,650303198,1740861704,False
1740861705654668938,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,653558090,1740861705,False
1740861706666992021,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,666454406,1740861706,False
1740861707666775051,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,665795951,1740861707,False
1740861708665382327,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,664757636,1740861708,False
1740861709676348577,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,674914424,1740861709,False
1740861710678385376,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,677400035,1740861710,False
1740861711680259506,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,679726179,1740861711,False
1740861712682901650,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,681034172,1740861712,False
1740861713687464322,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,686374306,1740861713,False
1740861714690640513,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,689422462,1740861714,False
1740861715692435440,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,691950818,1740861715,False
1740861716695145906,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,694561825,1740861716,False
1740861717698074834,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,697593124,1740861717,False
1740861718696369987,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,695704272,1740861718,False
1740861719706572006,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,705766574,1740861719,False
1740861720704052496,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,703488799,1740861720,False
1740861721714554507,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,714090397,1740861721,False
1740861722711942370,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,710771840,1740861722,False
1740861724053550751,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,53109362,1740861724,False
1740861724721801901,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,721185467,1740861724,False
1740861725723311460,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,722842102,1740861725,False
1740861726725585705,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,725066842,1740861726,False
1740861727734568808,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,733834643,1740861727,False
1740861728736096711,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,735053769,1740861728,False
1740861729736850440,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,735355613,1740861729,False
1740861730739900484,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,738951945,1740861730,False
1740861731742620782,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,741244743,1740861731,False
1740861732752204951,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,751355039,1740861732,False
1740861733751863001,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,751351563,1740861733,False
1740861734752022786,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,751441809,1740861734,False
1740861735753784882,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,752833814,1740861735,False
1740861736765216592,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,764138193,1740861736,False
1740861737766753065,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,765801102,1740861737,False
1740861738767437666,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,766620811,1740861738,False
1740861739771695835,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,770957637,1740861739,False
1740861740776602974,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,775935883,1740861740,False
1740861741781313972,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,780054159,1740861741,False
1740861742782853350,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,782343736,1740861742,False
1740861743783058059,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,782410680,1740861743,False
1740861744788968044,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,788047570,1740861744,False
1740861745787682135,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,787193769,1740861745,False
1740861746792673742,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,792001307,1740861746,False
1740861747800493968,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,800136677,1740861747,False
1740861748798297161,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,797742297,1740861748,False
1740861749803390701,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,802722938,1740861749,False
1740861750807654641,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,806765271,1740861750,False
1740861751811835019,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,811377950,1740861751,False
1740861752816069151,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,815439181,1740861752,False
1740861753819082793,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,818451543,1740861753,False
1740861754821332469,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,820743716,1740861754,False
1740861755824093800,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,823520792,1740861755,False
1740861756827793135,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,827383171,1740861756,False
1740861757830797114,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,830241802,1740861757,False
1740861758837050363,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,836399752,1740861758,False
1740861759833670880,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,832792071,1740861759,False
1740861760840974929,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,838052541,1740861760,False
1740861761844441387,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,843866651,1740861761,False
1740861762842254525,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,841673804,1740861762,False
1740861763850679575,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,850027652,1740861763,False
1740861764849793151,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,849023465,1740861764,False
1740861765860952376,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,860035806,1740861765,False
1740861766862530616,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,862112076,1740861766,False
1740861767860462824,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,859530061,1740861767,False
1740861768868929503,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,868003940,1740861768,False
1740861769870376005,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,869453226,1740861769,False
1740861770879071827,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,878071606,1740861770,False
1740861771881928499,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,881308289,1740861771,False
1740861772876157589,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,875309596,1740861772,False
1740861773887199824,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,886728867,1740861773,False
1740861774888156964,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,887388974,1740861774,False
1740861775889994762,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,889515516,1740861775,False
1740861776894181196,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,893649564,1740861776,False
1740861777895859359,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,895359024,1740861777,False
1740861778896869591,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,896409482,1740861778,False
1740861779906135381,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,905308957,1740861779,False
1740861780905770200,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,905270762,1740861780,False
1740861781909219969,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,908608431,1740861781,False
1740861782909662829,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,909036155,1740861782,False
1740861783922508115,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,921325426,1740861783,False
1740861784914833322,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,914406174,1740861784,False
1740861785925447907,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,924760335,1740861785,False
1740861786926963313,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,926575238,1740861786,False
1740861787928629693,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,928038028,1740861787,False
1740861788929622190,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,928618033,1740861788,False
1740861789941635762,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,940852828,1740861789,False
1740861790941650202,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,941074953,1740861790,False
1740861791941787230,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,941325649,1740861791,False
1740861792943596138,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,943085500,1740861792,False
1740861793953527927,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,952824835,1740861793,False
1740861794955160273,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,954511966,1740861794,False
1740861795955905931,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,954683432,1740861795,False
1740861796956942694,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,956423191,1740861796,False
1740861797968373281,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,966891703,1740861797,False
1740861798966509436,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,965853897,1740861798,False
1740861799966275582,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,965890067,1740861799,False
1740861800976616422,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,976144344,1740861800,False
1740861801979918527,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,979432113,1740861801,False
1740861802979772207,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,979154013,1740861802,False
1740861803978925476,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,978479224,1740861803,False
1740861804990053031,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,989429653,1740861804,False
1740861805991472495,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,990684057,1740861805,False
1740861806992319040,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,991423111,1740861806,False
1740861807993564406,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,992868770,1740861807,False
1740861809003974121,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,3196787,1740861809,False
1740861810004127698,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,3277370,1740861810,False
1740861811005309106,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,4720673,1740861811,False
1740861812006777683,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,5873817,1740861812,False
1740861813007824450,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,7226993,1740861813,False
1740861814021119556,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,19391571,1740861814,False
1740861815021884381,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,20578232,1740861815,False
1740861816022147809,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,21392140,1740861816,False
1740861817022478753,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,21930290,1740861817,False
1740861818024505450,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,23786102,1740861818,False
1740861819035190209,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,34659346,1740861819,False
