timestamp,can_msg.data,can_msg.dlc,can_msg.id,header.frame_id,header.stamp.nanosec,header.stamp.sec,runs_aborted,runs_ok,total_runtime
1763324994428846662,[  0  42   0  16   0   0  51 186],8,259,Statistics,428639780,1763324994,16,42,13242
1763324995430247985,[  0  42   0  16   0   0  51 187],8,259,Statistics,429042662,1763324995,16,42,13243
1763324996438897259,[  0  42   0  16   0   0  51 188],8,259,Statistics,438532871,1763324996,16,42,13244
1763324997433798980,[  0  42   0  16   0   0  51 188],8,259,Statistics,433550209,1763324997,16,42,13244
1763324998444177468,[  0  42   0  16   0   0  51 189],8,259,Statistics,443803416,1763324998,16,42,13245
1763324999444414615,[  0  42   0  16   0   0  51 190],8,259,Statistics,443359373,1763324999,16,42,13246
1763325000449439048,[  0  42   0  16   0   0  51 191],8,259,Statistics,448851490,1763325000,16,42,13247
1763325001451079103,[  0  42   0  16   0   0  51 192],8,259,Statistics,450419672,1763325001,16,42,13248
1763325002452412409,[  0  42   0  16   0   0  51 193],8,259,Statistics,452161846,1763325002,16,42,13249
1763325003454980038,[  0  42   0  16   0   0  51 194],8,259,Statistics,454327104,1763325003,16,42,13250
1763325004457267991,[  0  42   0  16   0   0  51 195],8,259,Statistics,456668529,1763325004,16,42,13251
1763325005461918406,[  0  42   0  16   0   0  51 196],8,259,Statistics,461279872,1763325005,16,42,13252
1763325006464210405,[  0  42   0  16   0   0  51 197],8,259,Statistics,463752865,1763325006,16,42,13253
1763325007468365533,[  0  42   0  16   0   0  51 198],8,259,Statistics,467534677,1763325007,16,42,13254
1763325008469427325,[  0  42   0  16   0   0  51 199],8,259,Statistics,468933176,1763325008,16,42,13255
1763325009476963875,[  0  42   0  16   0   0  51 200],8,259,Statistics,475542517,1763325009,16,42,13256
1763325010476295359,[  0  42   0  16   0   0  51 201],8,259,Statistics,475709658,1763325010,16,42,13257
1763325011488201919,[  0  42   0  16   0   0  51 203],8,259,Statistics,487410455,1763325011,16,42,13259
1763325012488001933,[  0  42   0  16   0   0  51 204],8,259,Statistics,487527720,1763325012,16,42,13260
1763325013494598789,[  0  42   0  16   0   0  51 205],8,259,Statistics,494185249,1763325013,16,42,13261
1763325014490164022,[  0  42   0  16   0   0  51 206],8,259,Statistics,489768882,1763325014,16,42,13262
1763325015499010962,[  0  42   0  16   0   0  51 207],8,259,Statistics,498667310,1763325015,16,42,13263
1763325016501046672,[  0  42   0  16   0   0  51 208],8,259,Statistics,500873519,1763325016,16,42,13264
1763325017502622769,[  0  42   0  16   0   0  51 209],8,259,Statistics,502026059,1763325017,16,42,13265
1763325018502150371,[  0  42   0  16   0   0  51 210],8,259,Statistics,501902145,1763325018,16,42,13266
1763325019507374998,[  0  42   0  16   0   0  51 211],8,259,Statistics,506865168,1763325019,16,42,13267
1763325020517862819,[  0  42   0  16   0   0  51 212],8,259,Statistics,517007578,1763325020,16,42,13268
1763325021513498754,[  0  42   0  16   0   0  51 213],8,259,Statistics,513258976,1763325021,16,42,13269
1763325022524775844,[  0  42   0  16   0   0  51 214],8,259,Statistics,524253023,1763325022,16,42,13270
1763325023518969890,[  0  42   0  16   0   0  51 215],8,259,Statistics,517695477,1763325023,16,42,13271
1763325024521861373,[  0  42   0  16   0   0  51 216],8,259,Statistics,521276568,1763325024,16,42,13272
1763325025531331073,[  0  42   0  16   0   0  51 217],8,259,Statistics,530642938,1763325025,16,42,13273
1763325026531846290,[  0  42   0  16   0   0  51 218],8,259,Statistics,531371565,1763325026,16,42,13274
1763325027536945718,[  0  42   0  16   0   0  51 219],8,259,Statistics,536619411,1763325027,16,42,13275
1763325028535912100,[  0  42   0  16   0   0  51 220],8,259,Statistics,535250526,1763325028,16,42,13276
1763325029538540221,[  0  42   0  16   0   0  51 221],8,259,Statistics,538328731,1763325029,16,42,13277
1763325030549400335,[  0  42   0  16   0   0  51 222],8,259,Statistics,548398725,1763325030,16,42,13278
1763325031547211045,[  0  42   0  16   0   0  51 223],8,259,Statistics,546475677,1763325031,16,42,13279
1763325032552883983,[  0  42   0  16   0   0  51 224],8,259,Statistics,552186312,1763325032,16,42,13280
1763325033563792565,[  0  42   0  16   0   0  51 225],8,259,Statistics,559049414,1763325033,16,42,13281
1763325034558997635,[  0  42   0  16   0   0  51 226],8,259,Statistics,558779233,1763325034,16,42,13282
1763325035565298824,[  0  42   0  16   0   0  51 227],8,259,Statistics,565094118,1763325035,16,42,13283
1763325036564733517,[  0  42   0  16   0   0  51 228],8,259,Statistics,563046908,1763325036,16,42,13284
1763325037573390838,[  0  42   0  16   0   0  51 229],8,259,Statistics,572599054,1763325037,16,42,13285
1763325038573889395,[  0  42   0  16   0   0  51 230],8,259,Statistics,573081578,1763325038,16,42,13286
1763325039574070642,[  0  42   0  16   0   0  51 231],8,259,Statistics,573412748,1763325039,16,42,13287
1763325040577165462,[  0  42   0  16   0   0  51 232],8,259,Statistics,576848627,1763325040,16,42,13288
1763325041582835450,[  0  42   0  16   0   0  51 233],8,259,Statistics,582406005,1763325041,16,42,13289
1763325042590464568,[  0  42   0  16   0   0  51 234],8,259,Statistics,590249078,1763325042,16,42,13290
1763325043587478832,[  0  42   0  16   0   0  51 235],8,259,Statistics,587056908,1763325043,16,42,13291
1763325044592231838,[  0  42   0  16   0   0  51 236],8,259,Statistics,591644696,1763325044,16,42,13292
1763325045594956797,[  0  42   0  16   0   0  51 237],8,259,Statistics,594019411,1763325045,16,42,13293
1763325046598564811,[  0  42   0  16   0   0  51 238],8,259,Statistics,598127623,1763325046,16,42,13294
1763325047598539578,[  0  42   0  16   0   0  51 239],8,259,Statistics,597805715,1763325047,16,42,13295
1763325048602833532,[  0  42   0  16   0   0  51 240],8,259,Statistics,602060500,1763325048,16,42,13296
1763325049605227568,[  0  42   0  16   0   0  51 241],8,259,Statistics,604389000,1763325049,16,42,13297
1763325050615120503,[  0  42   0  16   0   0  51 242],8,259,Statistics,614416240,1763325050,16,42,13298
1763325051616501102,[  0  42   0  16   0   0  51 243],8,259,Statistics,615172224,1763325051,16,42,13299
1763325052615073550,[  0  42   0  16   0   0  51 244],8,259,Statistics,614041443,1763325052,16,42,13300
1763325053622274636,[  0  42   0  16   0   0  51 245],8,259,Statistics,621698342,1763325053,16,42,13301
1763325054626727540,[  0  42   0  16   0   0  51 246],8,259,Statistics,626371600,1763325054,16,42,13302
1763325055632560720,[  0  42   0  16   0   0  51 247],8,259,Statistics,632324046,1763325055,16,42,13303
1763325056636092123,[  0  42   0  16   0   0  51 248],8,259,Statistics,634773486,1763325056,16,42,13304
1763325057636933617,[  0  42   0  16   0   0  51 249],8,259,Statistics,636635918,1763325057,16,42,13305
1763325058637214407,[  0  42   0  16   0   0  51 250],8,259,Statistics,636596000,1763325058,16,42,13306
1763325059647758028,[  0  42   0  16   0   0  51 251],8,259,Statistics,647247430,1763325059,16,42,13307
1763325060649951009,[  0  42   0  16   0   0  51 252],8,259,Statistics,649255098,1763325060,16,42,13308
1763325061652967397,[  0  42   0  16   0   0  51 253],8,259,Statistics,652341567,1763325061,16,42,13309
1763325062652895184,[  0  42   0  16   0   0  51 254],8,259,Statistics,652247337,1763325062,16,42,13310
1763325063657566513,[  0  42   0  16   0   0  51 255],8,259,Statistics,657337774,1763325063,16,42,13311
1763325064663411620,[ 0 42  0 16  0  0 52  0],8,259,Statistics,662702812,1763325064,16,42,13312
1763325065666826980,[ 0 42  0 16  0  0 52  1],8,259,Statistics,666488160,1763325065,16,42,13313
1763325066669141407,[ 0 42  0 16  0  0 52  2],8,259,Statistics,668557209,1763325066,16,42,13314
1763325067664653529,[ 0 42  0 16  0  0 52  3],8,259,Statistics,663863601,1763325067,16,42,13315
1763325068678471510,[ 0 42  0 16  0  0 52  4],8,259,Statistics,674786384,1763325068,16,42,13316
1763325069677213470,[ 0 42  0 16  0  0 52  5],8,259,Statistics,676724409,1763325069,16,42,13317
1763325070674360380,[ 0 42  0 16  0  0 52  6],8,259,Statistics,673934007,1763325070,16,42,13318
1763325071681532870,[ 0 42  0 16  0  0 52  7],8,259,Statistics,680565756,1763325071,16,42,13319
1763325072683198750,[ 0 42  0 16  0  0 52  8],8,259,Statistics,682656984,1763325072,16,42,13320
1763325073691962853,[ 0 42  0 16  0  0 52  9],8,259,Statistics,691118364,1763325073,16,42,13321
1763325074688923639,[ 0 42  0 16  0  0 52 10],8,259,Statistics,688682741,1763325074,16,42,13322
1763325075693845282,[ 0 42  0 16  0  0 52 11],8,259,Statistics,693433310,1763325075,16,42,13323
1763325076695095053,[ 0 42  0 16  0  0 52 12],8,259,Statistics,694003106,1763325076,16,42,13324
1763325077705019416,[ 0 42  0 16  0  0 52 13],8,259,Statistics,704574227,1763325077,16,42,13325
1763325078708716103,[ 0 42  0 16  0  0 52 14],8,259,Statistics,708051329,1763325078,16,42,13326
1763325079707384329,[ 0 42  0 16  0  0 52 15],8,259,Statistics,706018171,1763325079,16,42,13327
1763325080705823342,[ 0 42  0 16  0  0 52 16],8,259,Statistics,705501163,1763325080,16,42,13328
1763325081713808988,[ 0 42  0 16  0  0 52 17],8,259,Statistics,712934195,1763325081,16,42,13329
1763325082714302178,[ 0 42  0 16  0  0 52 18],8,259,Statistics,713670523,1763325082,16,42,13330
1763325083720280518,[ 0 42  0 16  0  0 52 19],8,259,Statistics,719699072,1763325083,16,42,13331
1763325084724988163,[ 0 42  0 16  0  0 52 20],8,259,Statistics,723584757,1763325084,16,42,13332
1763325085724435568,[ 0 42  0 16  0  0 52 21],8,259,Statistics,724242350,1763325085,16,42,13333
1763325086726743455,[ 0 42  0 16  0  0 52 22],8,259,Statistics,726164761,1763325086,16,42,13334
1763325087731073418,[ 0 42  0 16  0  0 52 23],8,259,Statistics,730418403,1763325087,16,42,13335
1763325088741545882,[ 0 42  0 16  0  0 52 24],8,259,Statistics,740551151,1763325088,16,42,13336
1763325089745070087,[ 0 42  0 16  0  0 52 25],8,259,Statistics,744705572,1763325089,16,42,13337
1763325090743716936,[ 0 42  0 16  0  0 52 26],8,259,Statistics,743422469,1763325090,16,42,13338
1763325091749514200,[ 0 42  0 16  0  0 52 27],8,259,Statistics,748727728,1763325091,16,42,13339
1763325092753178137,[ 0 42  0 16  0  0 52 28],8,259,Statistics,752551954,1763325092,16,42,13340
1763325093758441199,[ 0 42  0 16  0  0 52 29],8,259,Statistics,758233421,1763325093,16,42,13341
1763325094755560662,[ 0 42  0 16  0  0 52 30],8,259,Statistics,754329769,1763325094,16,42,13342
1763325095760516501,[ 0 42  0 16  0  0 52 31],8,259,Statistics,759577707,1763325095,16,42,13343
1763325096762636539,[ 0 42  0 16  0  0 52 32],8,259,Statistics,761585104,1763325096,16,42,13344
1763325097769651291,[ 0 42  0 16  0  0 52 33],8,259,Statistics,769165397,1763325097,16,42,13345
1763325098766094321,[ 0 42  0 16  0  0 52 34],8,259,Statistics,765862543,1763325098,16,42,13346
1763325099778916600,[ 0 42  0 16  0  0 52 35],8,259,Statistics,778173969,1763325099,16,42,13347
1763325100781917023,[ 0 42  0 16  0  0 52 36],8,259,Statistics,781569947,1763325100,16,42,13348
1763325101785037100,[ 0 42  0 16  0  0 52 37],8,259,Statistics,784503078,1763325101,16,42,13349
1763325102778874941,[ 0 42  0 16  0  0 52 38],8,259,Statistics,778540153,1763325102,16,42,13350
1763325103785021397,[ 0 42  0 16  0  0 52 39],8,259,Statistics,784687473,1763325103,16,42,13351
1763325104792896900,[ 0 42  0 16  0  0 52 40],8,259,Statistics,792400959,1763325104,16,42,13352
1763325105795612771,[ 0 42  0 16  0  0 52 41],8,259,Statistics,794890236,1763325105,16,42,13353
1763325106798860109,[ 0 42  0 16  0  0 52 42],8,259,Statistics,798630155,1763325106,16,42,13354
1763325107800082184,[ 0 42  0 16  0  0 52 43],8,259,Statistics,799564098,1763325107,16,42,13355
1763325108807392744,[ 0 42  0 16  0  0 52 44],8,259,Statistics,807106693,1763325108,16,42,13356
1763325109807464769,[ 0 42  0 16  0  0 52 45],8,259,Statistics,807266431,1763325109,16,42,13357
1763325110814362663,[ 0 42  0 16  0  0 52 46],8,259,Statistics,813369437,1763325110,16,42,13358
1763325111815847067,[ 0 42  0 16  0  0 52 47],8,259,Statistics,815648504,1763325111,16,42,13359
1763325112819737484,[ 0 42  0 16  0  0 52 48],8,259,Statistics,819175334,1763325112,16,42,13360
1763325113822691642,[ 0 42  0 16  0  0 52 49],8,259,Statistics,822127028,1763325113,16,42,13361
1763325114823410133,[ 0 42  0 16  0  0 52 50],8,259,Statistics,821850725,1763325114,16,42,13362
1763325115826314637,[ 0 42  0 16  0  0 52 51],8,259,Statistics,825891080,1763325115,16,42,13363
1763325116831763909,[ 0 42  0 16  0  0 52 52],8,259,Statistics,831141950,1763325116,16,42,13364
1763325117831537926,[ 0 42  0 16  0  0 52 53],8,259,Statistics,831128482,1763325117,16,42,13365
1763325118836278050,[ 0 42  0 16  0  0 52 54],8,259,Statistics,835839101,1763325118,16,42,13366
1763325119841294405,[ 0 42  0 16  0  0 52 55],8,259,Statistics,840743455,1763325119,16,42,13367
1763325120845771369,[ 0 42  0 16  0  0 52 56],8,259,Statistics,845367908,1763325120,16,42,13368
1763325121843971375,[ 0 42  0 16  0  0 52 57],8,259,Statistics,842966276,1763325121,16,42,13369
1763325122852625609,[ 0 42  0 16  0  0 52 58],8,259,Statistics,851792064,1763325122,16,42,13370
1763325123851723684,[ 0 42  0 16  0  0 52 59],8,259,Statistics,850955420,1763325123,16,42,13371
1763325124857205383,[ 0 42  0 16  0  0 52 60],8,259,Statistics,857000901,1763325124,16,42,13372
1763325125861062079,[ 0 42  0 16  0  0 52 61],8,259,Statistics,860879645,1763325125,16,42,13373
1763325126862884518,[ 0 42  0 16  0  0 52 62],8,259,Statistics,862449953,1763325126,16,42,13374
1763325127865569404,[ 0 42  0 16  0  0 52 63],8,259,Statistics,865144535,1763325127,16,42,13375
1763325128869161856,[ 0 42  0 16  0  0 52 64],8,259,Statistics,868968542,1763325128,16,42,13376
1763325129877137849,[ 0 42  0 16  0  0 52 65],8,259,Statistics,876405137,1763325129,16,42,13377
1763325130872788788,[ 0 42  0 16  0  0 52 66],8,259,Statistics,872104620,1763325130,16,42,13378
1763325131881399326,[ 0 42  0 16  0  0 52 67],8,259,Statistics,880172849,1763325131,16,42,13379
1763325132878288752,[ 0 42  0 16  0  0 52 68],8,259,Statistics,878103534,1763325132,16,42,13380
1763325133891484565,[ 0 42  0 16  0  0 52 69],8,259,Statistics,890926479,1763325133,16,42,13381
1763325134895276572,[ 0 42  0 16  0  0 52 70],8,259,Statistics,895001881,1763325134,16,42,13382
1763325135890260297,[ 0 42  0 16  0  0 52 71],8,259,Statistics,889761508,1763325135,16,42,13383
1763325136897363933,[ 0 42  0 16  0  0 52 72],8,259,Statistics,896333426,1763325136,16,42,13384
1763325137900633198,[ 0 42  0 16  0  0 52 73],8,259,Statistics,900281482,1763325137,16,42,13385
1763325138902074288,[ 0 42  0 16  0  0 52 74],8,259,Statistics,900710625,1763325138,16,42,13386
1763325139904729892,[ 0 42  0 16  0  0 52 75],8,259,Statistics,904343104,1763325139,16,42,13387
1763325140909771415,[ 0 42  0 16  0  0 52 76],8,259,Statistics,904560351,1763325140,16,42,13388
1763325141912799097,[ 0 42  0 16  0  0 52 77],8,259,Statistics,912479990,1763325141,16,42,13389
1763325142920823383,[ 0 42  0 16  0  0 52 78],8,259,Statistics,920290225,1763325142,16,42,13390
1763325143924395721,[ 0 42  0 16  0  0 52 79],8,259,Statistics,923790435,1763325143,16,42,13391
1763325144928133283,[ 0 42  0 16  0  0 52 80],8,259,Statistics,924549244,1763325144,16,42,13392
1763325145927779350,[ 0 42  0 16  0  0 52 81],8,259,Statistics,926391847,1763325145,16,42,13393
1763325146930394413,[ 0 42  0 16  0  0 52 82],8,259,Statistics,930031817,1763325146,16,42,13394
1763325147928634395,[ 0 42  0 16  0  0 52 83],8,259,Statistics,928322040,1763325147,16,42,13395
1763325148935714957,[ 0 42  0 16  0  0 52 84],8,259,Statistics,935269224,1763325148,16,42,13396
1763325149939016955,[ 0 42  0 16  0  0 52 85],8,259,Statistics,938652088,1763325149,16,42,13397
1763325150942993686,[ 0 42  0 16  0  0 52 86],8,259,Statistics,940733950,1763325150,16,42,13398
1763325151944722174,[ 0 42  0 16  0  0 52 87],8,259,Statistics,944138296,1763325151,16,42,13399
1763325152954104413,[ 0 42  0 16  0  0 52 88],8,259,Statistics,952537260,1763325152,16,42,13400
1763325153954290270,[ 0 42  0 16  0  0 52 89],8,259,Statistics,953722360,1763325153,16,42,13401
1763325154954395715,[ 0 42  0 16  0  0 52 90],8,259,Statistics,953765500,1763325154,16,42,13402
1763325155956383233,[ 0 42  0 16  0  0 52 91],8,259,Statistics,955819963,1763325155,16,42,13403
1763325156961976908,[ 0 42  0 16  0  0 52 92],8,259,Statistics,961589480,1763325156,16,42,13404
1763325157970453050,[ 0 42  0 16  0  0 52 93],8,259,Statistics,969252813,1763325157,16,42,13405
1763325158973892087,[ 0 42  0 16  0  0 52 94],8,259,Statistics,973144399,1763325158,16,42,13406
1763325159967677713,[ 0 42  0 16  0  0 52 95],8,259,Statistics,967233965,1763325159,16,42,13407
1763325160975297477,[ 0 42  0 16  0  0 52 96],8,259,Statistics,974997858,1763325160,16,42,13408
1763325161981604272,[ 0 42  0 16  0  0 52 97],8,259,Statistics,981399534,1763325161,16,42,13409
1763325162983105388,[ 0 42  0 16  0  0 52 98],8,259,Statistics,982407813,1763325162,16,42,13410
1763325163985070610,[ 0 42  0 16  0  0 52 99],8,259,Statistics,984694830,1763325163,16,42,13411
1763325164984401793,[  0  42   0  16   0   0  52 100],8,259,Statistics,983580056,1763325164,16,42,13412
1763325165996248444,[  0  42   0  16   0   0  52 101],8,259,Statistics,995421139,1763325165,16,42,13413
1763325166995368082,[  0  42   0  16   0   0  52 102],8,259,Statistics,995109519,1763325166,16,42,13414
1763325167998710458,[  0  42   0  16   0   0  52 103],8,259,Statistics,997449581,1763325167,16,42,13415
1763325169002856976,[  0  42   0  16   0   0  52 104],8,259,Statistics,1920006,1763325169,16,42,13416
1763325170000696647,[  0  42   0  16   0   0  52 105],8,259,Statistics,123969,1763325170,16,42,13417
1763325171008031978,[  0  42   0  16   0   0  52 106],8,259,Statistics,6578810,1763325171,16,42,13418
1763325172008570151,[  0  42   0  16   0   0  52 107],8,259,Statistics,8184163,1763325172,16,42,13419
1763325173018836179,[  0  42   0  16   0   0  52 108],8,259,Statistics,18514768,1763325173,16,42,13420
1763325174017529127,[  0  42   0  16   0   0  52 109],8,259,Statistics,17319364,1763325174,16,42,13421
1763325175025819335,[  0  42   0  16   0   0  52 110],8,259,Statistics,25618565,1763325175,16,42,13422
1763325176021405314,[  0  42   0  16   0   0  52 111],8,259,Statistics,20625018,1763325176,16,42,13423
1763325177029627564,[  0  42   0  16   0   0  52 112],8,259,Statistics,29001285,1763325177,16,42,13424
1763325178035422271,[  0  42   0  16   0   0  52 113],8,259,Statistics,35049979,1763325178,16,42,13425
1763325179036092032,[  0  42   0  16   0   0  52 114],8,259,Statistics,35893374,1763325179,16,42,13426
1763325180037632687,[  0  42   0  16   0   0  52 115],8,259,Statistics,37106122,1763325180,16,42,13427
1763325181043446770,[  0  42   0  16   0   0  52 116],8,259,Statistics,42823307,1763325181,16,42,13428
1763325182047979051,[  0  42   0  16   0   0  52 117],8,259,Statistics,47353636,1763325182,16,42,13429
1763325183049399143,[  0  42   0  16   0   0  52 118],8,259,Statistics,49211557,1763325183,16,42,13430
1763325184048757137,[  0  42   0  16   0   0  52 119],8,259,Statistics,48177419,1763325184,16,42,13431
1763325185058926262,[  0  42   0  16   0   0  52 120],8,259,Statistics,58576306,1763325185,16,42,13432
1763325186062231381,[  0  42   0  16   0   0  52 121],8,259,Statistics,61213610,1763325186,16,42,13433
1763325187064523534,[  0  42   0  16   0   0  52 122],8,259,Statistics,62495127,1763325187,16,42,13434
1763325188065184537,[  0  42   0  16   0   0  52 123],8,259,Statistics,64737652,1763325188,16,42,13435
1763325189071672041,[  0  42   0  16   0   0  52 124],8,259,Statistics,70376987,1763325189,16,42,13436
1763325190073651244,[  0  42   0  16   0   0  52 125],8,259,Statistics,73033317,1763325190,16,42,13437
1763325191073611358,[  0  42   0  16   0   0  52 126],8,259,Statistics,73457500,1763325191,16,42,13438
1763325192076283602,[  0  42   0  16   0   0  52 127],8,259,Statistics,74492894,1763325192,16,42,13439
1763325193077713597,[  0  42   0  16   0   0  52 128],8,259,Statistics,75619718,1763325193,16,42,13440
1763325194083347259,[  0  42   0  16   0   0  52 129],8,259,Statistics,82825813,1763325194,16,42,13441
1763325195089126911,[  0  42   0  16   0   0  52 130],8,259,Statistics,88366007,1763325195,16,42,13442
1763325196091913767,[  0  42   0  16   0   0  52 131],8,259,Statistics,91705189,1763325196,16,42,13443
1763325197099077411,[  0  42   0  16   0   0  52 132],8,259,Statistics,98256410,1763325197,16,42,13444
1763325198103474662,[  0  42   0  16   0   0  52 133],8,259,Statistics,101723219,1763325198,16,42,13445
1763325199097365211,[  0  42   0  16   0   0  52 134],8,259,Statistics,96877653,1763325199,16,42,13446
1763325200107289763,[  0  42   0  16   0   0  52 134],8,259,Statistics,106183671,1763325200,16,42,13446
1763325201104933962,[  0  42   0  16   0   0  52 134],8,259,Statistics,104632231,1763325201,16,42,13446
1763325202113885233,[  0  42   0  16   0   0  52 134],8,259,Statistics,113267243,1763325202,16,42,13446
1763325203120142624,[  0  42   0  16   0   0  52 134],8,259,Statistics,118880370,1763325203,16,42,13446
1763325204121549725,[  0  42   0  16   0   0  52 134],8,259,Statistics,120948119,1763325204,16,42,13446
1763325205119951934,[  0  42   0  16   0   0  52 134],8,259,Statistics,119695964,1763325205,16,42,13446
1763325206125092270,[  0  42   0  16   0   0  52 134],8,259,Statistics,124780299,1763325206,16,42,13446
1763325207129756125,[  0  42   0  16   0   0  52 134],8,259,Statistics,128996757,1763325207,16,42,13446
1763325208136253989,[  0  42   0  16   0   0  52 134],8,259,Statistics,135500797,1763325208,16,42,13446
1763325209138139423,[  0  42   0  16   0   0  52 134],8,259,Statistics,137902460,1763325209,16,42,13446
1763325210140691524,[  0  42   0  16   0   0  52 134],8,259,Statistics,139852507,1763325210,16,42,13446
1763325211139135393,[  0  42   0  16   0   0  52 134],8,259,Statistics,138713756,1763325211,16,42,13446
1763325212143210304,[  0  42   0  16   0   0  52 134],8,259,Statistics,142786043,1763325212,16,42,13446
1763325213143462425,[  0  42   0  16   0   0  52 134],8,259,Statistics,143056085,1763325213,16,42,13446
1763325214153674565,[  0  42   0  16   0   0  52 134],8,259,Statistics,153254753,1763325214,16,42,13446
1763325215155218166,[  0  42   0  16   0   0  52 134],8,259,Statistics,154369100,1763325215,16,42,13446
1763325216155856129,[  0  42   0  16   0   0  52 134],8,259,Statistics,155223866,1763325216,16,42,13446
1763325217155523270,[  0  42   0  16   0   0  52 134],8,259,Statistics,155271491,1763325217,16,42,13446
1763325218165853573,[  0  42   0  16   0   0  52 134],8,259,Statistics,165182846,1763325218,16,42,13446
1763325219167191237,[  0  42   0  16   0   0  52 134],8,259,Statistics,166735456,1763325219,16,42,13446
1763325220172505430,[  0  42   0  16   0   0  52 134],8,259,Statistics,172163890,1763325220,16,42,13446
1763325221173589948,[  0  42   0  16   0   0  52 134],8,259,Statistics,173403226,1763325221,16,42,13446
1763325222175569200,[  0  42   0  16   0   0  52 134],8,259,Statistics,174341699,1763325222,16,42,13446
1763325223176512670,[  0  42   0  16   0   0  52 134],8,259,Statistics,175012397,1763325223,16,42,13446
1763325224188112998,[  0  42   0  16   0   0  52 134],8,259,Statistics,187663553,1763325224,16,42,13446
1763325225181450024,[  0  42   0  16   0   0  52 134],8,259,Statistics,181123460,1763325225,16,42,13446
1763325226189198382,[  0  42   0  16   0   0  52 134],8,259,Statistics,188402149,1763325226,16,42,13446
1763325227190361967,[  0  42   0  16   0   0  52 134],8,259,Statistics,189543430,1763325227,16,42,13446
1763325228198258815,[  0  42   0  16   0   0  52 134],8,259,Statistics,197658969,1763325228,16,42,13446
1763325229200271347,[  0  42   0  16   0   0  52 134],8,259,Statistics,199844750,1763325229,16,42,13446
1763325230198655170,[  0  42   0  16   0   0  52 134],8,259,Statistics,198066492,1763325230,16,42,13446
1763325231209719811,[  0  42   0  16   0   0  52 134],8,259,Statistics,208790585,1763325231,16,42,13446
1763325232209134855,[  0  42   0  16   0   0  52 134],8,259,Statistics,208595905,1763325232,16,42,13446
1763325233209694075,[  0  42   0  16   0   0  52 134],8,259,Statistics,209411320,1763325233,16,42,13446
1763325234215648592,[  0  42   0  16   0   0  52 134],8,259,Statistics,214887688,1763325234,16,42,13446
1763325235216663827,[  0  42   0  16   0   0  52 134],8,259,Statistics,216148877,1763325235,16,42,13446
1763325236226700574,[  0  42   0  16   0   0  52 134],8,259,Statistics,226484443,1763325236,16,42,13446
1763325237230054562,[  0  42   0  16   0   0  52 134],8,259,Statistics,229815840,1763325237,16,42,13446
1763325238234391575,[  0  42   0  16   0   0  52 134],8,259,Statistics,233517581,1763325238,16,42,13446
1763325239235179911,[  0  42   0  16   0   0  52 134],8,259,Statistics,234932901,1763325239,16,42,13446
1763325240236617668,[  0  42   0  16   0   0  52 134],8,259,Statistics,236050493,1763325240,16,42,13446
1763325241236199888,[  0  42   0  16   0   0  52 134],8,259,Statistics,235654569,1763325241,16,42,13446
1763325242244961190,[  0  42   0  16   0   0  52 134],8,259,Statistics,244553761,1763325242,16,42,13446
1763325243251908173,[  0  42   0  16   0   0  52 134],8,259,Statistics,251532488,1763325243,16,42,13446
1763325244245487330,[  0  42   0  16   0   0  52 134],8,259,Statistics,244819995,1763325244,16,42,13446
1763325245250024726,[  0  42   0  16   0   0  52 134],8,259,Statistics,249357487,1763325245,16,42,13446
1763325246257317453,[  0  42   0  16   0   0  52 134],8,259,Statistics,256950473,1763325246,16,42,13446
1763325247258199553,[  0  42   0  16   0   0  52 134],8,259,Statistics,256507950,1763325247,16,42,13446
1763325248260254182,[  0  42   0  16   0   0  52 134],8,259,Statistics,259550558,1763325248,16,42,13446
1763325249268987449,[  0  42   0  16   0   0  52 134],8,259,Statistics,268002542,1763325249,16,42,13446
1763325250268151622,[  0  42   0  16   0   0  52 134],8,259,Statistics,267753698,1763325250,16,42,13446
1763325251276904803,[  0  42   0  16   0   0  52 134],8,259,Statistics,276628576,1763325251,16,42,13446
1763325252273542524,[  0  42   0  16   0   0  52 134],8,259,Statistics,273277369,1763325252,16,42,13446
1763325253283086569,[  0  42   0  16   0   0  52 134],8,259,Statistics,282151743,1763325253,16,42,13446
1763325254282420905,[  0  42   0  16   0   0  52 134],8,259,Statistics,282156230,1763325254,16,42,13446
1763325255285237235,[  0  42   0  16   0   0  52 134],8,259,Statistics,284818639,1763325255,16,42,13446
1763325256287832575,[  0  42   0  16   0   0  52 134],8,259,Statistics,286725235,1763325256,16,42,13446
1763325257294373436,[  0  42   0  16   0   0  52 134],8,259,Statistics,293776373,1763325257,16,42,13446
1763325258299442220,[  0  42   0  16   0   0  52 134],8,259,Statistics,298215870,1763325258,16,42,13446
1763325259298966498,[  0  42   0  16   0   0  52 134],8,259,Statistics,298565374,1763325259,16,42,13446
1763325260305563276,[  0  42   0  16   0   0  52 134],8,259,Statistics,304652737,1763325260,16,42,13446
1763325261306090261,[  0  42   0  16   0   0  52 134],8,259,Statistics,305870003,1763325261,16,42,13446
1763325262311165846,[  0  42   0  16   0   0  52 134],8,259,Statistics,310843250,1763325262,16,42,13446
1763325263311475013,[  0  42   0  16   0   0  52 134],8,259,Statistics,311020192,1763325263,16,42,13446
1763325264314934715,[  0  42   0  16   0   0  52 134],8,259,Statistics,314366837,1763325264,16,42,13446
1763325265322033023,[  0  42   0  16   0   0  52 134],8,259,Statistics,321552442,1763325265,16,42,13446
